id,sale_id,invoice_id,sale_date,customer_id,product_id,quantity,unit_price,total_price,channel,store_location,payment_method
8597,8597,INV-202411-00098,2024-11-24 00:00:00,4269,1017,2,153.62,307.24,online,,kaart
8598,8598,INV-202411-00099,2024-11-28 00:00:00,3128,1197,1,152.85,152.85,online,,sularaha
8599,8599,INV-202411-00100,2024-11-24 00:00:00,4297,1137,2,194.46,388.92,pood,Tallinn,kaart
8600,8600,INV-202411-00101,2024-11-10 00:00:00,4896,1193,3,120.59,361.77,pood,Tallinn,järelmaks
8601,8601,INV-202411-00102,2024-11-23 00:00:00,2889,1046,1,358.41,358.41,pood,Pärnu,järelmaks
8602,8602,INV-202411-00103,2024-11-26 00:00:00,2997,1172,4,141.62,566.48,pood,Tartu,järelmaks
8603,8603,INV-202411-00104,2024-11-02 00:00:00,2559,1044,2,83.23,166.46,pood,Pärnu,järelmaks
8604,8604,INV-202411-00105,2024-11-07 00:00:00,4731,1171,3,351.62,-1054.86,online,,järelmaks
8605,8605,INV-202411-00106,2024-11-08 00:00:00,2108,1005,1,198.29,198.29,pood,Tallinn,sularaha
8606,8606,INV-202411-00107,2024-11-30 00:00:00,2380,1165,5,47.38,236.90,pood,Tallinn,sularaha
8607,8607,INV-202411-00108,2024-11-16 00:00:00,3068,1066,1,107.26,107.26,online,,sularaha
8608,8608,INV-202411-00109,2024-11-07 00:00:00,3232,1280,1,128.37,128.37,online,,sularaha
8609,8609,INV-202411-00110,2024-11-11 00:00:00,4178,1306,3,93.13,279.39,pood,Tallinn,sularaha
8610,8610,INV-202411-00111,2026-04-26 00:00:00,4450,1217,3,34.04,102.12,pood,Tallinn,järelmaks
8611,8611,INV-202411-00112,2024-11-14 00:00:00,4838,1058,3,302.86,908.58,pood,Tartu,sularaha
8612,8612,INV-202411-00113,2024-11-19 00:00:00,2239,1188,1,184.07,184.07,online,,järelmaks
8613,8613,INV-202411-00114,2024-11-18 00:00:00,2154,1107,1,279.43,279.43,pood,Tartu,järelmaks
8614,8614,INV-202411-00115,2024-11-18 00:00:00,2889,1073,1,123.82,123.82,online,,kaart
8615,8615,INV-202411-00116,2024-11-13 00:00:00,,1288,3,138.90,416.70,pood,Tallinn,kaart
8616,8616,INV-202411-00117,2024-11-02 00:00:00,,1241,1,368.97,368.97,online,,järelmaks
8617,8617,INV-202411-00118,2024-11-26 00:00:00,2994,1309,2,211.35,422.70,online,,sularaha
8618,8618,INV-202411-00119,2024-11-22 00:00:00,3556,1044,3,83.23,249.69,pood,Tartu,sularaha
8619,8619,INV-202411-00120,2024-11-05 00:00:00,4701,1301,1,206.52,206.52,pood,Tallinn,kaart
8620,8620,INV-202411-00121,2024-11-11 00:00:00,4578,1349,5,154.71,773.55,online,,järelmaks
8621,8621,INV-202411-00122,2024-11-26 00:00:00,4461,1263,3,169.95,509.85,online,,järelmaks
8622,8622,INV-202411-00123,2024-11-16 00:00:00,4637,1232,3,194.57,583.71,online,,sularaha
8623,8623,INV-202411-00124,2024-11-23 00:00:00,3280,1273,1,274.37,274.37,online,,sularaha
8624,8624,INV-202411-00125,2024-11-21 00:00:00,2817,1037,1,141.05,141.05,pood,Pärnu,sularaha
8625,8625,INV-202411-00126,2024-11-29 00:00:00,2220,1324,1,183.03,224.19,pood,Tallinn,sularaha
8626,8626,INV-202411-00127,2024-11-16 00:00:00,4450,1050,2,145.72,291.44,pood,Tallinn,kaart
8627,8627,INV-202411-00128,2024-11-27 00:00:00,3648,1080,1,51.50,51.50,online,,sularaha
8628,8628,INV-202411-00129,2024-11-21 00:00:00,3350,1343,1,63.87,63.87,online,,kaart
8629,8629,INV-202411-00130,2024-11-27 00:00:00,2390,1001,1,157.49,157.49,online,,kaart
8630,8630,INV-202411-00131,2024-11-14 00:00:00,3171,1036,1,137.33,137.33,online,,kaart
8631,8631,INV-202411-00132,2024-11-29 00:00:00,4443,1290,1,105.23,105.23,pood,Tallinn,järelmaks
8632,8632,INV-202411-00133,2024-11-16 00:00:00,3648,1151,2,215.58,431.16,pood,Tartu,sularaha
8633,8633,INV-202411-00134,2024-11-20 00:00:00,3538,1139,1,106.71,106.71,pood,Pärnu,sularaha
8634,8634,INV-202411-00135,2024-11-21 00:00:00,4808,1104,2,191.48,382.96,pood,Tartu,kaart
8635,8635,INV-202411-00136,2024-11-28 00:00:00,,1261,3,305.72,917.16,online,,sularaha
8636,8636,INV-202411-00137,2024-11-19 00:00:00,2654,1165,4,47.38,189.52,online,,järelmaks
8637,8637,INV-202411-00138,2024-11-26 00:00:00,4376,1275,1,62.82,62.82,pood,Pärnu,kaart
8638,8638,INV-202411-00139,2024-11-08 00:00:00,,1109,5,116.20,581.00,online,,järelmaks
8639,8639,INV-202411-00140,2024-11-05 00:00:00,4360,1128,2,274.50,549.00,pood,Tartu,järelmaks
8640,8640,INV-202411-00141,2024-11-13 00:00:00,2208,1239,1,78.09,78.09,pood,Tallinn,kaart
8641,8641,INV-202411-00142,2024-11-10 00:00:00,2036,1053,1,113.86,113.86,online,,kaart
8642,8642,INV-202411-00143,2024-11-16 00:00:00,2034,1045,3,176.65,529.95,online,,sularaha
8643,8643,INV-202411-00144,2024-11-01 00:00:00,3535,1208,1,76.70,76.70,online,,järelmaks
8644,8644,INV-202411-00145,2024-11-11 00:00:00,3722,1001,4,157.49,629.96,online,,kaart
8645,8645,INV-202411-00146,2024-11-03 00:00:00,2996,1194,2,84.54,169.08,pood,Tallinn,kaart
8646,8646,INV-202411-00147,2024-11-17 00:00:00,4829,1262,2,128.66,257.32,pood,Tartu,kaart
8647,8647,INV-202411-00148,2024-11-10 00:00:00,4018,1126,2,200.77,401.54,online,,kaart
8648,8648,INV-202411-00149,2024-11-07 00:00:00,2956,1110,1,151.08,151.08,pood,Tallinn,kaart
8649,8649,INV-202411-00150,2024-11-04 00:00:00,3678,1123,1,219.38,219.38,pood,Pärnu,sularaha
8650,8650,INV-202411-00151,2024-11-26 00:00:00,2199,1056,1,347.16,347.16,online,,kaart
8651,8651,INV-202411-00152,2024-11-09 00:00:00,4342,1131,2,166.27,-332.54,pood,Tallinn,sularaha
8652,8652,INV-202411-00153,2024-11-05 00:00:00,4178,1253,3,253.80,761.40,online,,kaart
8653,8653,INV-202411-00154,2024-11-27 00:00:00,2354,1192,3,109.62,328.86,pood,Tallinn,sularaha
8654,8654,INV-202411-00155,2024-11-15 00:00:00,3974,1035,1,65.52,65.52,pood,Tartu,järelmaks
8655,8655,INV-202411-00156,2024-11-22 00:00:00,,1255,2,114.94,229.88,pood,Tartu,kaart
8656,8656,INV-202411-00157,2024-11-03 00:00:00,2997,1076,2,89.29,178.58,pood,Tallinn,sularaha
8657,8657,INV-202411-00158,2024-11-13 00:00:00,3709,1306,2,70.96,186.26,online,,kaart
8658,8658,INV-202411-00159,2024-11-24 00:00:00,3284,1185,2,203.67,407.34,pood,Tallinn,järelmaks
8659,8659,INV-202411-00160,2024-11-25 00:00:00,4293,1318,3,218.42,655.26,pood,Tallinn,sularaha
8660,8660,INV-202411-00161,2024-11-11 00:00:00,2696,1135,5,175.25,876.25,pood,Tallinn,sularaha
8661,8661,INV-202411-00162,2024-11-09 00:00:00,4929,1175,2,83.97,167.94,online,,kaart
8662,8662,INV-202411-00163,2024-11-13 00:00:00,4565,1190,1,138.13,138.13,online,,järelmaks
8663,8663,INV-202411-00164,2024-11-05 00:00:00,2346,1230,1,55.04,55.04,online,,järelmaks
8664,8664,INV-202411-00165,2024-11-20 00:00:00,2154,1166,1,205.00,205.00,online,,järelmaks
8665,8665,INV-202411-00166,2024-11-03 00:00:00,4395,1054,3,219.19,657.57,pood,Tartu,kaart
8666,8666,INV-202411-00167,2024-11-27 00:00:00,2766,1230,2,55.04,110.08,online,,järelmaks
8667,8667,INV-202411-00168,2024-11-12 00:00:00,2734,1005,3,198.29,594.87,pood,Pärnu,järelmaks
8668,8668,INV-202411-00169,2024-11-29 00:00:00,3618,1150,1,280.02,280.02,pood,Tartu,sularaha
8669,8669,INV-202411-00170,2024-11-09 00:00:00,2363,1305,1,50.77,50.77,online,,järelmaks
8670,8670,INV-202411-00171,2024-11-15 00:00:00,2083,1063,2,151.45,302.90,online,,sularaha
8671,8671,INV-202411-00172,2024-11-22 00:00:00,2833,1092,1,176.91,144.20,pood,Tartu,järelmaks
8672,8672,INV-202411-00173,2024-11-28 00:00:00,3470,1183,1,231.13,231.13,online,,sularaha
8673,8673,INV-202411-00174,2024-11-13 00:00:00,2635,1131,1,166.27,166.27,online,,kaart
8674,8674,INV-202411-00175,2024-11-22 00:00:00,3768,1200,2,105.29,210.58,online,,sularaha
8675,8675,INV-202411-00176,2024-11-05 00:00:00,3132,1222,1,22.26,26.62,online,,järelmaks
8676,8676,INV-202411-00177,2024-11-18 00:00:00,3442,1013,1,218.99,218.99,online,,kaart
8677,8677,INV-202411-00178,2024-11-08 00:00:00,3401,1209,1,252.10,252.10,pood,Tallinn,kaart
8678,8678,INV-202411-00179,2024-11-05 00:00:00,3205,1212,1,276.20,276.20,pood,Tallinn,järelmaks
8679,8679,INV-202411-00180,2024-11-18 00:00:00,2118,1184,1,86.14,86.14,online,,järelmaks
8680,8680,INV-202411-00181,2024-11-25 00:00:00,2645,1258,1,84.41,84.41,pood,Tallinn,järelmaks
8681,8681,INV-202411-00182,2024-11-30 00:00:00,,1042,3,347.84,1043.52,pood,Tartu,kaart
8682,8682,INV-202411-00183,2024-11-09 00:00:00,3350,1184,5,86.14,430.70,online,,sularaha
8683,8683,INV-202411-00184,2024-11-03 00:00:00,2955,1349,1,154.71,154.71,online,,sularaha
8684,8684,INV-202411-00185,2024-11-07 00:00:00,3605,1073,1,123.82,123.82,online,,järelmaks
8685,8685,INV-202411-00186,2024-11-14 00:00:00,3810,1189,1,58.49,58.49,pood,Tallinn,sularaha
8686,8686,INV-202411-00187,2024-11-03 00:00:00,3146,1038,3,329.99,989.97,online,,järelmaks
8687,8687,INV-202411-00188,2024-11-13 00:00:00,4527,1190,1,138.13,138.13,pood,Tartu,sularaha
8688,8688,INV-202411-00189,2024-11-20 00:00:00,3451,1010,2,186.77,373.54,online,,järelmaks
8689,8689,INV-202411-00190,2024-11-06 00:00:00,2048,1059,2,104.85,209.70,online,,sularaha
8690,8690,INV-202411-00191,2024-11-04 00:00:00,2228,1020,2,100.40,200.80,pood,Tallinn,kaart
8691,8691,INV-202411-00192,2024-11-12 00:00:00,2387,1150,2,280.02,560.04,pood,Tartu,järelmaks
8692,8692,INV-202411-00193,2024-11-26 00:00:00,,1004,2,41.63,83.26,pood,Tallinn,sularaha
8693,8693,INV-202411-00194,2024-11-22 00:00:00,4307,1058,4,302.86,1211.44,pood,Tallinn,järelmaks
8694,8694,INV-202411-00195,2024-11-12 00:00:00,3705,1067,1,15.09,15.09,online,,kaart
8695,8695,INV-202411-00196,2024-11-14 00:00:00,2300,1218,1,108.09,108.09,pood,Tartu,sularaha
8696,8696,INV-202411-00197,2024-11-24 00:00:00,2708,1146,1,31.65,31.65,pood,Tallinn,järelmaks
8697,8697,INV-202411-00198,2024-11-03 00:00:00,3524,1050,3,145.72,437.16,pood,Tallinn,kaart
8698,8698,INV-202411-00199,2024-11-23 00:00:00,4260,1206,2,22.70,45.40,pood,Pärnu,järelmaks
8699,8699,INV-202411-00200,2024-11-23 00:00:00,2020,1097,2,324.38,648.76,pood,Tallinn,sularaha
8700,8700,INV-202411-00201,2024-11-28 00:00:00,4317,1007,1,60.37,60.37,pood,Tartu,järelmaks
8701,8701,INV-202411-00202,2024-11-30 00:00:00,4018,1112,4,185.50,969.72,pood,Tartu,järelmaks
8702,8702,INV-202411-00203,2024-11-29 00:00:00,3194,1024,1,117.05,117.05,online,,kaart
8703,8703,INV-202411-00204,2024-11-30 00:00:00,3498,1328,2,274.87,549.74,pood,Pärnu,järelmaks
8704,8704,INV-202411-00205,2024-11-13 00:00:00,4865,1056,1,380.08,347.16,online,,järelmaks
8705,8705,INV-202411-00206,2024-11-14 00:00:00,2140,1345,2,225.81,451.62,pood,Pärnu,kaart
8706,8706,INV-202411-00207,2024-11-01 00:00:00,4876,1177,1,135.99,135.99,online,,sularaha
8707,8707,INV-202411-00208,2024-11-29 00:00:00,2001,1271,1,130.02,130.02,online,,sularaha
8708,8708,INV-202411-00209,2024-11-03 00:00:00,2222,1231,1,72.60,72.60,pood,Tartu,kaart
8709,8709,INV-202411-00210,2024-11-04 00:00:00,4663,1017,1,153.62,153.62,online,,järelmaks
8710,8710,INV-202411-00211,2024-11-19 00:00:00,2429,1088,4,100.57,402.28,online,,kaart
8711,8711,INV-202411-00212,2024-11-25 00:00:00,2535,1286,1,28.56,28.56,pood,Tallinn,sularaha
8712,8712,INV-202411-00213,2024-11-13 00:00:00,3607,1110,1,151.08,151.08,pood,Pärnu,kaart
8713,8713,INV-202411-00214,2024-11-10 00:00:00,2775,1203,1,17.97,17.97,pood,Tallinn,järelmaks
8714,8714,INV-202411-00215,2024-11-06 00:00:00,4040,1076,1,89.29,89.29,pood,Tartu,järelmaks
8715,8715,INV-202411-00216,2024-11-21 00:00:00,4810,1070,1,139.74,139.74,pood,Tartu,sularaha
8716,8716,INV-202411-00217,2024-11-01 00:00:00,2221,1107,2,234.22,558.86,online,,kaart
8717,8717,INV-202411-00218,2024-11-30 00:00:00,2303,1235,1,210.87,210.87,online,,järelmaks
8718,8718,INV-202411-00219,2024-11-24 00:00:00,,1338,1,282.29,282.29,pood,Tartu,järelmaks
8719,8719,INV-202411-00220,2024-11-28 00:00:00,2055,1325,1,50.85,50.85,online,,järelmaks
8720,8720,INV-202411-00221,2024-11-14 00:00:00,4400,1218,1,108.09,108.09,online,,järelmaks
8721,8721,INV-202411-00222,2024-11-22 00:00:00,2166,1124,1,232.61,232.61,pood,Pärnu,järelmaks
8722,8722,INV-202411-00223,2024-11-10 00:00:00,,1215,2,160.91,321.82,pood,Tallinn,järelmaks
8723,8723,INV-202411-00224,2024-11-08 00:00:00,3618,1343,1,63.87,63.87,pood,Tartu,sularaha
8724,8724,INV-202411-00225,2024-11-25 00:00:00,4451,1287,2,114.80,229.60,pood,Tallinn,kaart
8725,8725,INV-202411-00226,2024-11-13 00:00:00,2044,1127,1,158.94,158.94,pood,Tallinn,kaart
8726,8726,INV-202411-00227,2024-11-09 00:00:00,2260,1300,1,247.52,247.52,online,,sularaha
8727,8727,INV-202411-00228,2024-11-04 00:00:00,3618,1013,1,218.99,218.99,online,,kaart
8728,8728,INV-202411-00229,2024-11-17 00:00:00,2997,1151,1,215.58,215.58,online,,kaart
8729,8729,INV-202411-00230,2024-11-18 00:00:00,,1192,1,109.62,109.62,online,,kaart
8730,8730,INV-202411-00231,2024-11-12 00:00:00,4122,1233,1,111.26,111.26,pood,Tallinn,järelmaks
8731,8731,INV-202411-00232,2024-11-24 00:00:00,3913,1184,2,86.14,172.28,online,,järelmaks
8732,8732,INV-202411-00233,2024-11-11 00:00:00,2556,1185,1,203.67,203.67,pood,Tallinn,sularaha
8733,8733,INV-202411-00234,2024-11-12 00:00:00,3048,1093,5,271.35,1356.75,pood,Tartu,kaart
8734,8734,INV-202411-00235,2024-11-10 00:00:00,2997,1053,2,113.86,227.72,online,,sularaha
8735,8735,INV-202411-00236,2024-11-04 00:00:00,4113,1297,2,104.27,208.54,online,,sularaha
8736,8736,INV-202411-00237,2024-11-05 00:00:00,2067,1264,1,221.19,221.19,pood,Tallinn,kaart
8737,8737,INV-202411-00238,2024-11-13 00:00:00,2028,1106,1,47.88,47.88,pood,Tallinn,kaart
8738,8738,INV-202411-00239,2024-11-11 00:00:00,3843,1149,1,304.14,304.14,pood,Tartu,kaart
8739,8739,INV-202411-00240,2024-11-10 00:00:00,2027,1229,1,210.76,210.76,pood,Tallinn,sularaha
8740,8740,INV-202411-00241,2024-11-14 00:00:00,2123,1241,2,368.97,737.94,pood,Tartu,sularaha
8741,8741,INV-202411-00242,2024-11-14 00:00:00,4501,1275,1,62.82,62.82,pood,Tallinn,sularaha
8742,8742,INV-202411-00243,2024-11-11 00:00:00,,1053,1,113.86,113.86,pood,Tartu,järelmaks
8743,8743,INV-202411-00244,2024-11-28 00:00:00,,1318,1,218.42,218.42,online,,järelmaks
8744,8744,INV-202411-00245,2024-11-05 00:00:00,2031,1107,3,279.43,838.29,online,,sularaha
8745,8745,INV-202411-00246,2024-11-12 00:00:00,4330,1257,2,81.48,162.96,online,,kaart
8746,8746,INV-202411-00247,2024-11-16 00:00:00,4836,1022,1,22.70,-22.70,pood,Tartu,kaart
8747,8747,INV-202411-00248,2024-11-11 00:00:00,4918,1050,2,145.72,291.44,pood,Tallinn,järelmaks
8748,8748,INV-202411-00249,2024-11-22 00:00:00,3660,1091,3,199.80,599.40,pood,Tallinn,järelmaks
8749,8749,INV-202411-00250,2024-11-02 00:00:00,3030,1007,1,60.37,60.37,pood,Pärnu,sularaha
8750,8750,INV-202411-00251,2024-11-15 00:00:00,3848,1052,2,41.79,83.58,pood,Tallinn,järelmaks
8751,8751,INV-202411-00252,2024-11-07 00:00:00,3576,1042,3,347.84,1043.52,pood,Tallinn,järelmaks
8752,8752,INV-202411-00253,2024-11-03 00:00:00,3651,1312,1,243.93,243.93,pood,Pärnu,sularaha
8753,8753,INV-202411-00254,2024-11-20 00:00:00,4949,1344,1,84.95,84.95,online,,järelmaks
8754,8754,INV-202411-00255,2024-11-27 00:00:00,4466,1314,3,234.91,704.73,pood,Tallinn,järelmaks
8755,8755,INV-202411-00256,2024-11-12 00:00:00,2215,1244,2,125.36,250.72,pood,Tallinn,järelmaks
8756,8756,INV-202411-00257,2024-11-25 00:00:00,3618,1102,1,163.64,163.64,pood,Tallinn,kaart
8757,8757,INV-202411-00258,2024-11-21 00:00:00,3253,1236,3,205.89,617.67,pood,Tallinn,kaart
8758,8758,INV-202411-00259,2024-11-23 00:00:00,3810,1011,1,53.99,53.99,pood,Tallinn,järelmaks
8759,8759,INV-202411-00260,2024-11-18 00:00:00,2519,1021,2,94.65,189.30,pood,Tallinn,kaart
8760,8760,INV-202411-00261,2024-11-29 00:00:00,2298,1095,1,140.64,140.64,pood,Tallinn,järelmaks
8761,8761,INV-202411-00262,2024-11-02 00:00:00,4334,1060,1,253.26,253.26,pood,Tallinn,sularaha
8762,8762,INV-202411-00263,2024-11-10 00:00:00,2743,1207,1,241.13,241.13,pood,Tallinn,järelmaks
8763,8763,INV-202411-00264,2024-11-27 00:00:00,2538,1064,3,71.19,287.61,pood,Tallinn,kaart
8764,8764,INV-202411-00265,2024-11-09 00:00:00,3930,1052,4,41.79,167.16,pood,Pärnu,sularaha
8765,8765,INV-202411-00266,2024-11-20 00:00:00,4710,1055,1,65.60,65.60,pood,Tallinn,järelmaks
8766,8766,INV-202411-00267,2024-11-26 00:00:00,2281,1002,1,274.78,274.78,pood,Tartu,sularaha
8767,8767,INV-202411-00268,2024-11-25 00:00:00,2889,1332,1,81.85,81.85,pood,Tallinn,järelmaks
8768,8768,INV-202411-00269,2024-11-27 00:00:00,,1326,2,106.82,213.64,pood,Tallinn,kaart
8769,8769,INV-202411-00270,2024-11-03 00:00:00,2561,1016,1,54.81,54.81,online,,järelmaks
8770,8770,INV-202411-00271,2024-11-27 00:00:00,4314,1073,3,123.82,371.46,pood,Tallinn,kaart
8771,8771,INV-202411-00272,2024-11-20 00:00:00,3863,1312,1,243.93,243.93,pood,Tallinn,järelmaks
8772,8772,INV-202411-00273,2024-11-18 00:00:00,2245,1346,2,258.91,517.82,pood,Pärnu,järelmaks
8773,8773,INV-202411-00274,2024-11-07 00:00:00,2671,1314,1,234.91,234.91,pood,Tallinn,sularaha
8774,8774,INV-202411-00275,2024-11-01 00:00:00,4895,1156,1,194.14,221.89,pood,Tallinn,kaart
8775,8775,INV-202411-00276,2024-11-16 00:00:00,3618,1236,2,205.89,411.78,online,,sularaha
8776,8776,INV-202411-00277,2024-11-06 00:00:00,3556,1011,3,53.99,161.97,pood,Tallinn,kaart
8777,8777,INV-202411-00278,2024-11-11 00:00:00,2336,1038,2,329.99,659.98,pood,Tallinn,järelmaks
8778,8778,INV-202411-00279,2024-11-26 00:00:00,4502,1128,1,274.50,274.50,online,,järelmaks
8779,8779,INV-202411-00280,2024-11-06 00:00:00,4657,1254,2,97.48,272.60,online,,sularaha
8780,8780,INV-202411-00281,2024-11-03 00:00:00,2049,1156,1,221.89,221.89,online,,järelmaks
8781,8781,INV-202411-00282,2024-11-10 00:00:00,3048,1239,1,78.09,78.09,pood,Tartu,sularaha
8782,8782,INV-202411-00283,2024-11-20 00:00:00,4263,1275,3,62.82,188.46,online,,järelmaks
8783,8783,INV-202411-00284,2024-11-26 00:00:00,3722,1077,1,62.56,62.56,pood,Tallinn,järelmaks
8784,8784,INV-202411-00285,2024-11-24 00:00:00,2775,1132,2,144.36,288.72,online,,järelmaks
8785,8785,INV-202411-00286,2024-11-05 00:00:00,,1218,2,108.09,216.18,pood,Tallinn,kaart
8786,8786,INV-202411-00287,2024-11-30 00:00:00,3137,1349,5,154.71,773.55,pood,Tallinn,järelmaks
8787,8787,INV-202411-00288,2024-11-17 00:00:00,4878,1247,1,29.48,29.48,online,,järelmaks
8788,8788,INV-202411-00289,2024-11-24 00:00:00,4314,1007,1,60.37,60.37,pood,Pärnu,sularaha
8789,8789,INV-202411-00290,2024-11-10 00:00:00,4494,1256,2,296.40,592.80,online,,sularaha
8790,8790,INV-202411-00291,2024-11-12 00:00:00,4950,1178,2,105.09,210.18,pood,Tartu,sularaha
8791,8791,INV-202411-00292,2024-11-01 00:00:00,2646,1212,3,276.20,828.60,pood,Tartu,kaart
8792,8792,INV-202411-00293,2024-11-13 00:00:00,2819,1141,1,69.39,69.39,pood,Tartu,järelmaks
8793,8793,INV-202411-00294,2024-11-10 00:00:00,4311,1029,1,184.15,184.15,online,,sularaha
8794,8794,INV-202411-00295,2024-11-09 00:00:00,3283,1188,2,197.50,368.14,pood,Tallinn,kaart
8795,8795,INV-202411-00296,2024-11-09 00:00:00,4729,1048,1,16.37,16.37,pood,Pärnu,kaart
8796,8796,INV-202411-00297,2024-11-20 00:00:00,4475,1331,2,74.41,148.82,online,,sularaha
8797,8797,INV-202411-00298,2024-11-11 00:00:00,4903,1273,1,274.37,274.37,pood,Tallinn,sularaha
8798,8798,INV-202411-00299,2024-11-16 00:00:00,4418,1222,1,26.62,26.62,pood,Pärnu,järelmaks
8799,8799,INV-202411-00300,2024-11-13 00:00:00,4361,1126,1,200.77,200.77,online,,kaart
8800,8800,INV-202411-00301,2024-11-01 00:00:00,4826,1002,1,274.78,274.78,pood,Tallinn,kaart
8801,8801,INV-202411-00302,2024-11-13 00:00:00,2535,1003,1,52.04,52.04,pood,Tallinn,sularaha
8802,8802,INV-202411-00303,2024-11-26 00:00:00,3556,1237,2,60.80,121.60,pood,Tallinn,järelmaks
8803,8803,INV-202411-00304,2024-11-22 00:00:00,4432,1181,1,142.57,142.57,online,,järelmaks
8804,8804,INV-202411-00305,2024-11-18 00:00:00,3178,1259,1,229.55,229.55,pood,Tallinn,järelmaks
8805,8805,INV-202411-00306,2024-11-15 00:00:00,4301,1048,1,16.37,16.37,pood,Tallinn,kaart
8806,8806,INV-202411-00307,2024-11-28 00:00:00,4603,1033,2,221.42,442.84,online,,kaart
8807,8807,INV-202411-00308,2024-11-19 00:00:00,4206,1293,3,351.33,1053.99,pood,Tallinn,kaart
8808,8808,INV-202411-00309,2024-11-17 00:00:00,,1347,1,246.97,246.97,pood,Tallinn,sularaha
8809,8809,INV-202411-00310,2024-11-27 00:00:00,2221,1172,5,141.62,708.10,pood,Tallinn,järelmaks
8810,8810,INV-202411-00311,2024-11-05 00:00:00,2545,1250,2,265.20,530.40,pood,Tallinn,kaart
8811,8811,INV-202411-00312,2024-11-21 00:00:00,3158,1024,2,117.05,234.10,online,,kaart
8812,8812,INV-202411-00313,2024-11-07 00:00:00,3578,1283,2,188.91,377.82,online,,kaart
8813,8813,INV-202411-00314,2024-11-15 00:00:00,4207,1245,1,228.81,228.81,online,,kaart
8814,8814,INV-202411-00315,2024-11-27 00:00:00,,1032,2,198.42,396.84,online,,kaart
8815,8815,INV-202411-00316,2024-11-04 00:00:00,4607,1242,1,203.39,203.39,online,,sularaha
8816,8816,INV-202411-00317,2024-11-13 00:00:00,,1054,1,219.19,219.19,pood,Tallinn,järelmaks
8817,8817,INV-202411-00318,2024-11-02 00:00:00,,1223,3,319.98,959.94,pood,Tallinn,järelmaks
8818,8818,INV-202411-00319,2024-11-20 00:00:00,2931,1040,2,96.11,192.22,online,,kaart
8819,8819,INV-202411-00320,2024-11-28 00:00:00,2210,1152,1,107.67,107.67,pood,Tartu,järelmaks
8820,8820,INV-202411-00321,2024-11-14 00:00:00,4466,1045,2,176.65,353.30,pood,Tallinn,järelmaks
8821,8821,INV-202411-00322,2024-11-15 00:00:00,,1250,2,265.20,530.40,pood,Tallinn,järelmaks
8822,8822,INV-202411-00323,2024-11-21 00:00:00,,1046,2,358.41,716.82,pood,Tallinn,kaart
8823,8823,INV-202411-00324,2024-11-25 00:00:00,4953,1274,1,234.79,234.79,pood,Tartu,sularaha
8824,8824,INV-202411-00325,2024-11-21 00:00:00,2154,1237,2,60.80,121.60,online,,järelmaks
8825,8825,INV-202411-00326,2024-11-07 00:00:00,3852,1050,1,145.72,145.72,pood,Tallinn,kaart
8826,8826,INV-202411-00327,2024-11-04 00:00:00,2193,1134,2,371.79,743.58,pood,Tallinn,sularaha
8827,8827,INV-202411-00328,2024-11-14 00:00:00,2713,1265,1,269.85,269.85,online,,kaart
8828,8828,INV-202411-00329,2024-11-09 00:00:00,2464,1118,2,109.42,218.84,pood,Tallinn,järelmaks
8829,8829,INV-202411-00330,2024-11-21 00:00:00,3810,1346,5,258.91,1294.55,online,,järelmaks
8830,8830,INV-202411-00331,2024-11-24 00:00:00,4912,1275,1,62.82,62.82,pood,Tartu,sularaha
